,pkts,bytes,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,_peer_ip
503,2,228,0,1.9788742065429688e-05,1.9788742065429688e-05,0.0,1.9788742065429688e-05,1.9788742065429688e-05,1.9788742065429688e-05,1,1,174,54,101067.56626506025,50533.78313253012,50533.78313253012,222.62.225.171
504,2,228,0,2.3126602172851562e-05,2.3126602172851562e-05,0.0,2.3126602172851562e-05,2.3126602172851562e-05,2.3126602172851562e-05,1,1,174,54,86480.49484536082,43240.24742268041,43240.24742268041,2.227.126.24
505,2,228,0,2.574920654296875e-05,2.574920654296875e-05,0.0,2.574920654296875e-05,2.574920654296875e-05,2.574920654296875e-05,1,1,174,54,77672.29629629629,38836.148148148146,38836.148148148146,62.115.3.246
506,2,228,0,2.8371810913085938e-05,2.8371810913085938e-05,0.0,2.8371810913085938e-05,2.8371810913085938e-05,2.8371810913085938e-05,1,1,174,54,70492.50420168067,35246.252100840335,35246.252100840335,27.163.126.252
507,2,228,0,3.170967102050781e-05,3.170967102050781e-05,0.0,3.170967102050781e-05,3.170967102050781e-05,3.170967102050781e-05,1,1,174,54,63072.240601503756,31536.120300751878,31536.120300751878,58.17.38.232
508,2,228,0,3.4809112548828125e-05,3.4809112548828125e-05,0.0,3.4809112548828125e-05,3.4809112548828125e-05,3.4809112548828125e-05,1,1,174,54,57456.21917808219,28728.109589041094,28728.109589041094,44.240.142.89
509,2,228,0,1.2874603271484375e-05,1.2874603271484375e-05,0.0,1.2874603271484375e-05,1.2874603271484375e-05,1.2874603271484375e-05,1,1,174,54,155344.59259259258,77672.29629629629,77672.29629629629,17.25.52.186
510,2,228,0,1.5735626220703125e-05,1.5735626220703125e-05,0.0,1.5735626220703125e-05,1.5735626220703125e-05,1.5735626220703125e-05,1,1,174,54,127100.12121212122,63550.06060606061,63550.06060606061,216.200.61.230
511,2,228,0,2.9087066650390625e-05,2.9087066650390625e-05,0.0,2.9087066650390625e-05,2.9087066650390625e-05,2.9087066650390625e-05,1,1,174,54,68759.08196721312,34379.54098360656,34379.54098360656,157.224.137.177
512,2,228,0,2.1696090698242188e-05,2.1696090698242188e-05,0.0,2.1696090698242188e-05,2.1696090698242188e-05,2.1696090698242188e-05,1,1,174,54,92182.5054945055,46091.25274725275,46091.25274725275,107.4.34.173
513,2,228,0,2.47955322265625e-05,2.47955322265625e-05,0.0,2.47955322265625e-05,2.47955322265625e-05,2.47955322265625e-05,1,1,174,54,80659.69230769231,40329.846153846156,40329.846153846156,72.154.17.137
514,2,228,0,2.8371810913085938e-05,2.8371810913085938e-05,0.0,2.8371810913085938e-05,2.8371810913085938e-05,2.8371810913085938e-05,1,1,174,54,70492.50420168067,35246.252100840335,35246.252100840335,58.245.128.246
515,2,228,0,3.266334533691406e-05,3.266334533691406e-05,0.0,3.266334533691406e-05,3.266334533691406e-05,3.266334533691406e-05,1,1,174,54,61230.71532846715,30615.357664233576,30615.357664233576,157.148.82.28
516,2,228,0,3.695487976074219e-05,3.695487976074219e-05,0.0,3.695487976074219e-05,3.695487976074219e-05,3.695487976074219e-05,1,1,174,54,54120.051612903226,27060.025806451613,27060.025806451613,78.142.244.181
517,2,228,0,1.3828277587890625e-05,1.3828277587890625e-05,0.0,1.3828277587890625e-05,1.3828277587890625e-05,1.3828277587890625e-05,1,1,174,54,144631.1724137931,72315.58620689655,72315.58620689655,33.72.110.220
518,2,228,0,1.71661376953125e-05,1.71661376953125e-05,0.0,1.71661376953125e-05,1.71661376953125e-05,1.71661376953125e-05,1,1,174,54,116508.44444444444,58254.22222222222,58254.22222222222,65.201.142.229
519,2,228,0,1.9550323486328125e-05,1.9550323486328125e-05,0.0,1.9550323486328125e-05,1.9550323486328125e-05,1.9550323486328125e-05,1,1,174,54,102300.09756097561,51150.04878048781,51150.04878048781,58.203.177.25
520,2,228,0,2.2649765014648438e-05,2.2649765014648438e-05,0.0,2.2649765014648438e-05,2.2649765014648438e-05,2.2649765014648438e-05,1,1,174,54,88301.13684210526,44150.56842105263,44150.56842105263,76.134.226.62
521,2,228,0,2.5987625122070312e-05,2.5987625122070312e-05,0.0,2.5987625122070312e-05,2.5987625122070312e-05,2.5987625122070312e-05,1,1,174,54,76959.70642201835,38479.85321100918,38479.85321100918,105.224.224.110
522,2,228,0,1.8358230590820312e-05,1.8358230590820312e-05,0.0,1.8358230590820312e-05,1.8358230590820312e-05,1.8358230590820312e-05,1,1,174,54,108942.96103896105,54471.48051948052,54471.48051948052,5.25.245.3
523,2,228,0,4.935264587402344e-05,4.935264587402344e-05,0.0,4.935264587402344e-05,4.935264587402344e-05,4.935264587402344e-05,1,1,174,54,40524.67632850241,20262.338164251207,20262.338164251207,192.36.128.64
524,2,228,0,5.698204040527344e-05,5.698204040527344e-05,0.0,5.698204040527344e-05,5.698204040527344e-05,5.698204040527344e-05,1,1,174,54,35098.77824267782,17549.38912133891,17549.38912133891,98.33.187.98
525,2,228,0,6.318092346191406e-05,6.318092346191406e-05,0.0,6.318092346191406e-05,6.318092346191406e-05,6.318092346191406e-05,1,1,174,54,31655.124528301887,15827.562264150944,15827.562264150944,126.94.157.110
526,2,228,0,6.961822509765625e-05,6.961822509765625e-05,0.0,6.961822509765625e-05,6.961822509765625e-05,6.961822509765625e-05,1,1,174,54,28728.109589041094,14364.054794520547,14364.054794520547,246.219.105.142
527,2,228,0,2.5510787963867188e-05,2.5510787963867188e-05,0.0,2.5510787963867188e-05,2.5510787963867188e-05,2.5510787963867188e-05,1,1,174,54,78398.20560747663,39199.102803738315,39199.102803738315,179.3.111.47
528,2,228,0,3.218650817871094e-05,3.218650817871094e-05,0.0,3.218650817871094e-05,3.218650817871094e-05,3.218650817871094e-05,1,1,174,54,62137.83703703704,31068.91851851852,31068.91851851852,211.59.154.79
529,2,228,0,3.814697265625e-05,3.814697265625e-05,0.0,3.814697265625e-05,3.814697265625e-05,3.814697265625e-05,1,1,174,54,52428.8,26214.4,26214.4,76.98.111.157
530,2,228,0,4.458427429199219e-05,4.458427429199219e-05,0.0,4.458427429199219e-05,4.458427429199219e-05,4.458427429199219e-05,1,1,174,54,44858.866310160425,22429.433155080213,22429.433155080213,210.89.222.10
531,2,228,0,5.2928924560546875e-05,5.2928924560546875e-05,0.0,5.2928924560546875e-05,5.2928924560546875e-05,5.2928924560546875e-05,1,1,174,54,37786.52252252252,18893.26126126126,18893.26126126126,52.203.158.158
532,2,228,0,2.5272369384765625e-05,2.5272369384765625e-05,0.0,2.5272369384765625e-05,2.5272369384765625e-05,2.5272369384765625e-05,1,1,174,54,79137.81132075471,39568.90566037736,39568.90566037736,64.61.47.156
533,2,228,0,6.67572021484375e-05,6.67572021484375e-05,0.0,6.67572021484375e-05,6.67572021484375e-05,6.67572021484375e-05,1,1,174,54,29959.314285714285,14979.657142857142,14979.657142857142,171.22.106.128
534,2,228,0,7.295608520507812e-05,7.295608520507812e-05,0.0,7.295608520507812e-05,7.295608520507812e-05,7.295608520507812e-05,1,1,174,54,27413.75163398693,13706.875816993464,13706.875816993464,115.254.36.255
535,2,228,0,2.6941299438476562e-05,2.6941299438476562e-05,0.0,2.6941299438476562e-05,2.6941299438476562e-05,2.6941299438476562e-05,1,1,174,54,74235.46902654867,37117.734513274336,37117.734513274336,188.148.38.199
536,2,228,0,2.956390380859375e-05,2.956390380859375e-05,0.0,2.956390380859375e-05,2.956390380859375e-05,2.956390380859375e-05,1,1,174,54,67650.06451612903,33825.032258064515,33825.032258064515,39.118.229.46
537,2,228,0,3.266334533691406e-05,3.266334533691406e-05,0.0,3.266334533691406e-05,3.266334533691406e-05,3.266334533691406e-05,1,1,174,54,61230.71532846715,30615.357664233576,30615.357664233576,244.201.209.158
538,2,228,0,3.528594970703125e-05,3.528594970703125e-05,0.0,3.528594970703125e-05,3.528594970703125e-05,3.528594970703125e-05,1,1,174,54,56679.78378378379,28339.891891891893,28339.891891891893,98.182.181.173
539,2,228,0,3.838539123535156e-05,3.838539123535156e-05,0.0,3.838539123535156e-05,3.838539123535156e-05,3.838539123535156e-05,1,1,174,54,52103.1552795031,26051.57763975155,26051.57763975155,126.209.181.36
540,2,228,0,4.172325134277344e-05,4.172325134277344e-05,0.0,4.172325134277344e-05,4.172325134277344e-05,4.172325134277344e-05,1,1,174,54,47934.90285714286,23967.45142857143,23967.45142857143,142.117.177.222
541,2,228,0,4.553794860839844e-05,4.553794860839844e-05,0.0,4.553794860839844e-05,4.553794860839844e-05,4.553794860839844e-05,1,1,174,54,43919.41361256545,21959.706806282724,21959.706806282724,2.25.115.128
542,2,228,0,4.839897155761719e-05,4.839897155761719e-05,0.0,4.839897155761719e-05,4.839897155761719e-05,4.839897155761719e-05,1,1,174,54,41323.1921182266,20661.5960591133,20661.5960591133,184.211.224.221
543,2,228,0,6.079673767089844e-05,6.079673767089844e-05,0.0,6.079673767089844e-05,6.079673767089844e-05,6.079673767089844e-05,1,1,174,54,32896.50196078431,16448.250980392157,16448.250980392157,27.48.47.3
544,2,228,0,2.2172927856445312e-05,2.2172927856445312e-05,0.0,2.2172927856445312e-05,2.2172927856445312e-05,2.2172927856445312e-05,1,1,174,54,90200.08602150538,45100.04301075269,45100.04301075269,3.63.193.4
545,2,228,0,2.47955322265625e-05,2.47955322265625e-05,0.0,2.47955322265625e-05,2.47955322265625e-05,2.47955322265625e-05,1,1,174,54,80659.69230769231,40329.846153846156,40329.846153846156,46.222.24.26
546,2,228,0,2.7418136596679688e-05,2.7418136596679688e-05,0.0,2.7418136596679688e-05,2.7418136596679688e-05,2.7418136596679688e-05,1,1,174,54,72944.41739130435,36472.208695652174,36472.208695652174,242.16.78.76
547,2,228,0,3.075599670410156e-05,3.075599670410156e-05,0.0,3.075599670410156e-05,3.075599670410156e-05,3.075599670410156e-05,1,1,174,54,65027.96899224806,32513.98449612403,32513.98449612403,196.175.157.94
548,2,228,0,1.4066696166992188e-05,1.4066696166992188e-05,0.0,1.4066696166992188e-05,1.4066696166992188e-05,1.4066696166992188e-05,1,1,174,54,142179.7966101695,71089.89830508475,71089.89830508475,72.157.210.18
549,2,228,0,1.7404556274414062e-05,1.7404556274414062e-05,0.0,1.7404556274414062e-05,1.7404556274414062e-05,1.7404556274414062e-05,1,1,174,54,114912.43835616438,57456.21917808219,57456.21917808219,221.175.46.89
550,2,228,0,2.002716064453125e-05,2.002716064453125e-05,0.0,2.002716064453125e-05,2.002716064453125e-05,2.002716064453125e-05,1,1,174,54,99864.38095238095,49932.19047619047,49932.19047619047,192.33.227.63
551,2,228,0,2.3365020751953125e-05,2.3365020751953125e-05,0.0,2.3365020751953125e-05,2.3365020751953125e-05,2.3365020751953125e-05,1,1,174,54,85598.04081632652,42799.02040816326,42799.02040816326,181.72.157.36
552,2,228,0,2.5987625122070312e-05,2.5987625122070312e-05,0.0,2.5987625122070312e-05,2.5987625122070312e-05,2.5987625122070312e-05,1,1,174,54,76959.70642201835,38479.85321100918,38479.85321100918,33.177.33.191
553,2,228,0,4.3392181396484375e-05,4.3392181396484375e-05,0.0,4.3392181396484375e-05,4.3392181396484375e-05,4.3392181396484375e-05,1,1,174,54,46091.25274725275,23045.626373626375,23045.626373626375,192.82.244.86
554,2,228,0,3.123283386230469e-05,3.123283386230469e-05,0.0,3.123283386230469e-05,3.123283386230469e-05,3.123283386230469e-05,1,1,174,54,64035.17557251908,32017.58778625954,32017.58778625954,123.226.98.66
555,2,228,0,3.3855438232421875e-05,3.3855438232421875e-05,0.0,3.3855438232421875e-05,3.3855438232421875e-05,3.3855438232421875e-05,1,1,174,54,59074.704225352114,29537.352112676057,29537.352112676057,108.224.220.77
556,2,228,0,1.2874603271484375e-05,1.2874603271484375e-05,0.0,1.2874603271484375e-05,1.2874603271484375e-05,1.2874603271484375e-05,1,1,174,54,155344.59259259258,77672.29629629629,77672.29629629629,57.58.111.201
557,2,228,0,1.5974044799804688e-05,1.5974044799804688e-05,0.0,1.5974044799804688e-05,1.5974044799804688e-05,1.5974044799804688e-05,1,1,174,54,125203.10447761194,62601.55223880597,62601.55223880597,17.148.240.107
558,2,228,0,2.3126602172851562e-05,2.3126602172851562e-05,0.0,2.3126602172851562e-05,2.3126602172851562e-05,2.3126602172851562e-05,1,1,174,54,86480.49484536082,43240.24742268041,43240.24742268041,21.117.27.173
559,2,228,0,1.33514404296875e-05,1.33514404296875e-05,0.0,1.33514404296875e-05,1.33514404296875e-05,1.33514404296875e-05,1,1,174,54,149796.57142857142,74898.28571428571,74898.28571428571,188.47.74.223
560,2,228,0,1.6689300537109375e-05,1.6689300537109375e-05,0.0,1.6689300537109375e-05,1.6689300537109375e-05,1.6689300537109375e-05,1,1,174,54,119837.25714285714,59918.62857142857,59918.62857142857,192.33.144.10
561,2,228,0,2.47955322265625e-05,2.47955322265625e-05,0.0,2.47955322265625e-05,2.47955322265625e-05,2.47955322265625e-05,1,1,174,54,80659.69230769231,40329.846153846156,40329.846153846156,187.192.246.156
562,2,228,0,3.123283386230469e-05,3.123283386230469e-05,0.0,3.123283386230469e-05,3.123283386230469e-05,3.123283386230469e-05,1,1,174,54,64035.17557251908,32017.58778625954,32017.58778625954,193.5.226.122
563,2,228,0,3.719329833984375e-05,3.719329833984375e-05,0.0,3.719329833984375e-05,3.719329833984375e-05,3.719329833984375e-05,1,1,174,54,53773.1282051282,26886.5641025641,26886.5641025641,222.244.61.94
564,2,228,0,2.86102294921875e-05,2.86102294921875e-05,0.0,2.86102294921875e-05,2.86102294921875e-05,2.86102294921875e-05,1,1,174,54,69905.06666666667,34952.53333333333,34952.53333333333,222.241.65.79
565,2,228,0,4.315376281738281e-05,4.315376281738281e-05,0.0,4.315376281738281e-05,4.315376281738281e-05,4.315376281738281e-05,1,1,174,54,46345.900552486186,23172.950276243093,23172.950276243093,253.253.156.126
566,2,228,0,1.8835067749023438e-05,1.8835067749023438e-05,0.0,1.8835067749023438e-05,1.8835067749023438e-05,1.8835067749023438e-05,1,1,174,54,106184.91139240506,53092.45569620253,53092.45569620253,157.86.66.111
567,2,228,0,2.288818359375e-05,2.288818359375e-05,0.0,2.288818359375e-05,2.288818359375e-05,2.288818359375e-05,1,1,174,54,87381.33333333333,43690.666666666664,43690.666666666664,21.62.104.123
568,2,228,0,2.7418136596679688e-05,2.7418136596679688e-05,0.0,2.7418136596679688e-05,2.7418136596679688e-05,2.7418136596679688e-05,1,1,174,54,72944.41739130435,36472.208695652174,36472.208695652174,2.133.115.117
569,2,228,0,3.170967102050781e-05,3.170967102050781e-05,0.0,3.170967102050781e-05,3.170967102050781e-05,3.170967102050781e-05,1,1,174,54,63072.240601503756,31536.120300751878,31536.120300751878,33.105.28.21
570,2,228,0,3.5762786865234375e-05,3.5762786865234375e-05,0.0,3.5762786865234375e-05,3.5762786865234375e-05,3.5762786865234375e-05,1,1,174,54,55924.05333333334,27962.02666666667,27962.02666666667,65.18.135.205
571,2,228,0,3.981590270996094e-05,3.981590270996094e-05,0.0,3.981590270996094e-05,3.981590270996094e-05,3.981590270996094e-05,1,1,174,54,50231.18562874252,25115.59281437126,25115.59281437126,157.148.224.186
572,2,228,0,4.38690185546875e-05,4.38690185546875e-05,0.0,4.38690185546875e-05,4.38690185546875e-05,4.38690185546875e-05,1,1,174,54,45590.260869565216,22795.130434782608,22795.130434782608,163.65.128.85
573,2,228,0,2.3603439331054688e-05,2.3603439331054688e-05,0.0,2.3603439331054688e-05,2.3603439331054688e-05,2.3603439331054688e-05,1,1,174,54,84733.41414141415,42366.707070707074,42366.707070707074,158.34.238.100
574,2,228,0,1.239776611328125e-05,1.239776611328125e-05,0.0,1.239776611328125e-05,1.239776611328125e-05,1.239776611328125e-05,1,1,174,54,161319.38461538462,80659.69230769231,80659.69230769231,242.47.250.44
575,2,228,0,2.47955322265625e-05,2.47955322265625e-05,0.0,2.47955322265625e-05,2.47955322265625e-05,2.47955322265625e-05,1,1,174,54,80659.69230769231,40329.846153846156,40329.846153846156,198.246.142.126
576,2,228,0,3.0279159545898438e-05,3.0279159545898438e-05,0.0,3.0279159545898438e-05,3.0279159545898438e-05,3.0279159545898438e-05,1,1,174,54,66052.03149606299,33026.015748031496,33026.015748031496,154.169.157.227
577,2,228,0,3.4332275390625e-05,3.4332275390625e-05,0.0,3.4332275390625e-05,3.4332275390625e-05,3.4332275390625e-05,1,1,174,54,58254.22222222222,29127.11111111111,29127.11111111111,17.33.188.144
578,2,228,0,3.886222839355469e-05,3.886222839355469e-05,0.0,3.886222839355469e-05,3.886222839355469e-05,3.886222839355469e-05,1,1,174,54,51463.8527607362,25731.9263803681,25731.9263803681,191.94.65.200
579,2,228,0,4.2438507080078125e-05,4.2438507080078125e-05,0.0,4.2438507080078125e-05,4.2438507080078125e-05,4.2438507080078125e-05,1,1,174,54,47127.011235955055,23563.505617977527,23563.505617977527,128.128.137.126
580,2,228,0,4.6253204345703125e-05,4.6253204345703125e-05,0.0,4.6253204345703125e-05,4.6253204345703125e-05,4.6253204345703125e-05,1,1,174,54,43240.24742268041,21620.123711340206,21620.123711340206,181.126.226.244
581,2,228,0,5.054473876953125e-05,5.054473876953125e-05,0.0,5.054473876953125e-05,5.054473876953125e-05,5.054473876953125e-05,1,1,174,54,39568.90566037736,19784.45283018868,19784.45283018868,63.219.181.181
582,2,228,0,2.09808349609375e-05,2.09808349609375e-05,0.0,2.09808349609375e-05,2.09808349609375e-05,2.09808349609375e-05,1,1,174,54,95325.09090909091,47662.545454545456,47662.545454545456,65.48.36.142
583,2,228,0,1.8835067749023438e-05,1.8835067749023438e-05,0.0,1.8835067749023438e-05,1.8835067749023438e-05,1.8835067749023438e-05,1,1,174,54,106184.91139240506,53092.45569620253,53092.45569620253,72.191.111.240
584,2,228,0,2.3126602172851562e-05,2.3126602172851562e-05,0.0,2.3126602172851562e-05,2.3126602172851562e-05,2.3126602172851562e-05,1,1,174,54,86480.49484536082,43240.24742268041,43240.24742268041,252.93.81.118
585,2,228,0,5.459785461425781e-05,5.459785461425781e-05,0.0,5.459785461425781e-05,5.459785461425781e-05,5.459785461425781e-05,1,1,174,54,36631.47598253275,18315.737991266375,18315.737991266375,110.28.128.215
586,2,228,0,1.5497207641601562e-05,1.5497207641601562e-05,0.0,1.5497207641601562e-05,1.5497207641601562e-05,1.5497207641601562e-05,1,1,174,54,129055.5076923077,64527.75384615385,64527.75384615385,74.188.4.227
587,2,228,0,1.8358230590820312e-05,1.8358230590820312e-05,0.0,1.8358230590820312e-05,1.8358230590820312e-05,1.8358230590820312e-05,1,1,174,54,108942.96103896105,54471.48051948052,54471.48051948052,4.81.76.98
588,2,228,0,2.1457672119140625e-05,2.1457672119140625e-05,0.0,2.1457672119140625e-05,2.1457672119140625e-05,2.1457672119140625e-05,1,1,174,54,93206.75555555556,46603.37777777778,46603.37777777778,196.58.215.1
589,2,228,0,2.4318695068359375e-05,2.4318695068359375e-05,0.0,2.4318695068359375e-05,2.4318695068359375e-05,2.4318695068359375e-05,1,1,174,54,82241.25490196078,41120.62745098039,41120.62745098039,253.191.62.181
590,2,228,0,2.7418136596679688e-05,2.7418136596679688e-05,0.0,2.7418136596679688e-05,2.7418136596679688e-05,2.7418136596679688e-05,1,1,174,54,72944.41739130435,36472.208695652174,36472.208695652174,210.6.28.230
591,2,228,0,3.0040740966796875e-05,3.0040740966796875e-05,0.0,3.0040740966796875e-05,3.0040740966796875e-05,3.0040740966796875e-05,1,1,174,54,66576.25396825396,33288.12698412698,33288.12698412698,184.181.61.186
592,2,228,0,3.2901763916015625e-05,3.2901763916015625e-05,0.0,3.2901763916015625e-05,3.2901763916015625e-05,3.2901763916015625e-05,1,1,174,54,60787.014492753624,30393.507246376812,30393.507246376812,111.33.205.196
593,2,228,0,4.0531158447265625e-06,4.0531158447265625e-06,0.0,4.0531158447265625e-06,4.0531158447265625e-06,4.0531158447265625e-06,1,1,174,54,493447.5294117647,246723.76470588235,246723.76470588235,110.166.253.96
594,2,228,0,2.5987625122070312e-05,2.5987625122070312e-05,0.0,2.5987625122070312e-05,2.5987625122070312e-05,2.5987625122070312e-05,1,1,174,54,76959.70642201835,38479.85321100918,38479.85321100918,24.241.192.142
595,2,228,0,3.218650817871094e-05,3.218650817871094e-05,0.0,3.218650817871094e-05,3.218650817871094e-05,3.218650817871094e-05,1,1,174,54,62137.83703703704,31068.91851851852,31068.91851851852,253.163.181.219
596,2,228,0,3.910064697265625e-05,3.910064697265625e-05,0.0,3.910064697265625e-05,3.910064697265625e-05,3.910064697265625e-05,1,1,174,54,51150.04878048781,25575.024390243903,25575.024390243903,215.184.233.205
597,2,228,0,4.100799560546875e-05,4.100799560546875e-05,0.0,4.100799560546875e-05,4.100799560546875e-05,4.100799560546875e-05,1,1,174,54,48770.976744186046,24385.488372093023,24385.488372093023,135.103.191.65
598,2,228,0,4.553794860839844e-05,4.553794860839844e-05,0.0,4.553794860839844e-05,4.553794860839844e-05,4.553794860839844e-05,1,1,174,54,43919.41361256545,21959.706806282724,21959.706806282724,182.109.2.219
599,2,228,0,5.0067901611328125e-05,5.0067901611328125e-05,0.0,5.0067901611328125e-05,5.0067901611328125e-05,5.0067901611328125e-05,1,1,174,54,39945.752380952385,19972.876190476192,19972.876190476192,61.137.144.226
600,2,228,0,5.459785461425781e-05,5.459785461425781e-05,0.0,5.459785461425781e-05,5.459785461425781e-05,5.459785461425781e-05,1,1,174,54,36631.47598253275,18315.737991266375,18315.737991266375,111.182.193.187
601,2,228,0,5.8650970458984375e-05,5.8650970458984375e-05,0.0,5.8650970458984375e-05,5.8650970458984375e-05,5.8650970458984375e-05,1,1,174,54,34100.03252032521,17050.016260162603,17050.016260162603,158.179.146.242
602,2,228,0,1.8596649169921875e-05,1.8596649169921875e-05,0.0,1.8596649169921875e-05,1.8596649169921875e-05,1.8596649169921875e-05,1,1,174,54,107546.2564102564,53773.1282051282,53773.1282051282,193.230.2.156
603,2,228,0,2.288818359375e-05,2.288818359375e-05,0.0,2.288818359375e-05,2.288818359375e-05,2.288818359375e-05,1,1,174,54,87381.33333333333,43690.666666666664,43690.666666666664,62.177.39.146
604,2,228,0,2.6941299438476562e-05,2.6941299438476562e-05,0.0,2.6941299438476562e-05,2.6941299438476562e-05,2.6941299438476562e-05,1,1,174,54,74235.46902654867,37117.734513274336,37117.734513274336,181.137.145.65
605,2,228,0,3.0517578125e-05,3.0517578125e-05,0.0,3.0517578125e-05,3.0517578125e-05,3.0517578125e-05,1,1,174,54,65536.0,32768.0,32768.0,62.209.209.221
606,2,228,0,3.4809112548828125e-05,3.4809112548828125e-05,0.0,3.4809112548828125e-05,3.4809112548828125e-05,3.4809112548828125e-05,1,1,174,54,57456.21917808219,28728.109589041094,28728.109589041094,28.254.201.233
607,2,228,0,3.695487976074219e-05,3.695487976074219e-05,0.0,3.695487976074219e-05,3.695487976074219e-05,3.695487976074219e-05,1,1,174,54,54120.051612903226,27060.025806451613,27060.025806451613,85.126.38.244
608,2,228,0,2.1219253540039062e-05,2.1219253540039062e-05,0.0,2.1219253540039062e-05,2.1219253540039062e-05,2.1219253540039062e-05,1,1,174,54,94254.02247191011,47127.011235955055,47127.011235955055,216.66.224.227
609,2,228,0,2.4318695068359375e-05,2.4318695068359375e-05,0.0,2.4318695068359375e-05,2.4318695068359375e-05,2.4318695068359375e-05,1,1,174,54,82241.25490196078,41120.62745098039,41120.62745098039,52.72.3.203
610,2,228,0,2.6941299438476562e-05,2.6941299438476562e-05,0.0,2.6941299438476562e-05,2.6941299438476562e-05,2.6941299438476562e-05,1,1,174,54,74235.46902654867,37117.734513274336,37117.734513274336,245.157.205.65
611,2,228,0,2.956390380859375e-05,2.956390380859375e-05,0.0,2.956390380859375e-05,2.956390380859375e-05,2.956390380859375e-05,1,1,174,54,67650.06451612903,33825.032258064515,33825.032258064515,163.74.72.196
612,2,228,0,3.218650817871094e-05,3.218650817871094e-05,0.0,3.218650817871094e-05,3.218650817871094e-05,3.218650817871094e-05,1,1,174,54,62137.83703703704,31068.91851851852,31068.91851851852,62.242.115.142
613,2,228,0,1.7642974853515625e-05,1.7642974853515625e-05,0.0,1.7642974853515625e-05,1.7642974853515625e-05,1.7642974853515625e-05,1,1,174,54,113359.56756756757,56679.78378378379,56679.78378378379,182.219.48.47
614,2,228,0,1.3828277587890625e-05,1.3828277587890625e-05,0.0,1.3828277587890625e-05,1.3828277587890625e-05,1.3828277587890625e-05,1,1,174,54,144631.1724137931,72315.58620689655,72315.58620689655,72.142.17.85
615,2,228,0,2.4080276489257812e-05,2.4080276489257812e-05,0.0,2.4080276489257812e-05,2.4080276489257812e-05,2.4080276489257812e-05,1,1,174,54,83055.52475247525,41527.762376237624,41527.762376237624,5.210.76.4
616,2,228,0,3.075599670410156e-05,3.075599670410156e-05,0.0,3.075599670410156e-05,3.075599670410156e-05,3.075599670410156e-05,1,1,174,54,65027.96899224806,32513.98449612403,32513.98449612403,65.224.244.148
617,2,228,0,1.9311904907226562e-05,1.9311904907226562e-05,0.0,1.9311904907226562e-05,1.9311904907226562e-05,1.9311904907226562e-05,1,1,174,54,103563.06172839506,51781.53086419753,51781.53086419753,191.166.85.123
618,2,228,0,4.172325134277344e-05,4.172325134277344e-05,0.0,4.172325134277344e-05,4.172325134277344e-05,4.172325134277344e-05,1,1,174,54,47934.90285714286,23967.45142857143,23967.45142857143,240.103.137.175
619,2,228,0,4.6253204345703125e-05,4.6253204345703125e-05,0.0,4.6253204345703125e-05,4.6253204345703125e-05,4.6253204345703125e-05,1,1,174,54,43240.24742268041,21620.123711340206,21620.123711340206,52.221.154.47
620,2,228,0,5.412101745605469e-05,5.412101745605469e-05,0.0,5.412101745605469e-05,5.412101745605469e-05,5.412101745605469e-05,1,1,174,54,36954.220264317184,18477.110132158592,18477.110132158592,114.74.145.4
621,2,228,0,6.008148193359375e-05,6.008148193359375e-05,0.0,6.008148193359375e-05,6.008148193359375e-05,6.008148193359375e-05,1,1,174,54,33288.12698412698,16644.06349206349,16644.06349206349,72.72.196.106
622,2,228,0,6.628036499023438e-05,6.628036499023438e-05,0.0,6.628036499023438e-05,6.628036499023438e-05,6.628036499023438e-05,1,1,174,54,30174.84892086331,15087.424460431655,15087.424460431655,148.66.62.4
623,2,228,0,1.5735626220703125e-05,1.5735626220703125e-05,0.0,1.5735626220703125e-05,1.5735626220703125e-05,1.5735626220703125e-05,1,1,174,54,127100.12121212122,63550.06060606061,63550.06060606061,211.246.154.16
624,2,228,0,1.9311904907226562e-05,1.9311904907226562e-05,0.0,1.9311904907226562e-05,1.9311904907226562e-05,1.9311904907226562e-05,1,1,174,54,103563.06172839506,51781.53086419753,51781.53086419753,5.107.62.201
625,2,228,0,2.2172927856445312e-05,2.2172927856445312e-05,0.0,2.2172927856445312e-05,2.2172927856445312e-05,2.2172927856445312e-05,1,1,174,54,90200.08602150538,45100.04301075269,45100.04301075269,47.142.46.17
626,2,228,0,2.5272369384765625e-05,2.5272369384765625e-05,0.0,2.5272369384765625e-05,2.5272369384765625e-05,2.5272369384765625e-05,1,1,174,54,79137.81132075471,39568.90566037736,39568.90566037736,255.157.104.133
627,2,228,0,2.7894973754882812e-05,2.7894973754882812e-05,0.0,2.7894973754882812e-05,2.7894973754882812e-05,2.7894973754882812e-05,1,1,174,54,71697.50427350428,35848.75213675214,35848.75213675214,3.244.61.21
628,2,228,0,3.647804260253906e-05,3.647804260253906e-05,0.0,3.647804260253906e-05,3.647804260253906e-05,3.647804260253906e-05,1,1,174,54,54827.50326797386,27413.75163398693,27413.75163398693,24.213.246.157
629,2,228,0,2.765655517578125e-05,2.765655517578125e-05,0.0,2.765655517578125e-05,2.765655517578125e-05,2.765655517578125e-05,1,1,174,54,72315.58620689655,36157.793103448275,36157.793103448275,186.142.2.81
